id,order_date,order_day_of_week,store,supplier_id,product_id,category,on_order_quantity,on_hand_quantity,product_case_pack,retail_price,replenishment_unit_cost,forecast_start_date,forecast_end_date,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity
3382,7/25/2017,Tuesday,s1,50,100922,c767,0,1.25,8,2.95,12.08,7/25/2017,7/30/2017,10.5,2,50,2,1,1
3383,7/25/2017,Tuesday,s1,50,100907,c770,0,1.3,10,3.5,13.9,7/25/2017,7/30/2017,12.3,3,20,2,1,1
3384,7/25/2017,Tuesday,s1,50,100904,c770,0,1,8,3.95,12.8,7/25/2017,7/30/2017,7.1,1,50,2,1,1
3385,7/25/2017,Tuesday,s1,50,58827,c786,4,4,6,3.8,7.5,7/25/2017,7/30/2017,42,10,100,2,1,2
3386,7/25/2017,Tuesday,s1,50,45670,c760,4,3,1,2.75,0.89,7/25/2017,7/30/2017,5.2,2,30,2,1,5
3387,7/25/2017,Tuesday,s1,50,61625,c896,0,1.75,8,2.95,11.84,7/25/2017,7/30/2017,11,4,20,2,1,1
3388,7/25/2017,Tuesday,s1,50,136340,c2052,0,1,4,5.95,9.36,7/25/2017,7/30/2017,9.044444,2,20,2,2,2
3389,7/25/2017,Tuesday,s1,50,143933,c896,1,0.75,8,3.6,14.96,7/25/2017,7/30/2017,4.35,10,30,2,1,1
3390,7/25/2017,Tuesday,s1,50,136354,c770,0,0,24,1.5,7.4,7/25/2017,7/30/2017,5.4,0,1,2,1,1
3391,7/25/2017,Tuesday,s1,50,143932,c893,0,0.916666,12,2.5,14.4,7/25/2017,7/30/2017,1.65,10,30,2,1,1
3392,7/25/2017,Tuesday,s1,50,118594,c785,2,3.666666,6,4.95,9.36,7/25/2017,7/30/2017,37.5,3,100,2,2,2
3393,7/25/2017,Tuesday,s1,50,126489,c672,0,2.25,4,2.5,3.76,7/25/2017,7/30/2017,7.25,3,20,2,1,1
3394,7/25/2017,Tuesday,s1,50,127110,c760,0,0,6,2.95,6.54,7/25/2017,7/30/2017,8,2,50,2,2,4
3395,7/25/2017,Tuesday,s1,50,127105,c767,0,2.125,8,3.5,12.4,7/25/2017,7/30/2017,16,2,15,2,1,1
3396,7/25/2017,Tuesday,s1,50,100909,c770,2,0.666666,6,2.5,6.12,7/25/2017,7/30/2017,14,3,50,2,1,1
3397,7/25/2017,Tuesday,s1,50,100911,c770,1,0.333333,6,2.5,6.12,7/25/2017,7/30/2017,7.5,1,50,2,1,1
3398,7/25/2017,Tuesday,s1,50,58824,c793,2,7.666666,6,4.85,9.12,7/25/2017,7/30/2017,70,10,200,2,4,4
3399,7/25/2017,Tuesday,s1,50,100929,c773,0,0.75,8,1.95,8.56,7/25/2017,7/30/2017,4.7,2,20,2,1,1
3400,7/25/2017,Tuesday,s1,50,66521,c793,2,4.5,6,4.85,8.82,7/25/2017,7/30/2017,51,10,100,2,4,4
3401,7/26/2017,Wednesday,s1,10,100059,c801,0,0,25,2.3,24.2,7/26/2017,7/29/2017,8,10,30,1,1,1
3402,7/26/2017,Wednesday,s1,10,1179,c803,0,0.916666,24,1.9,19.76,7/26/2017,7/29/2017,18.733333,10,40,1,1,1
3403,7/26/2017,Wednesday,s1,10,1233,c801,0,0.8,20,2.7,21.64,7/26/2017,7/29/2017,8,20,60,1,1,2
3404,7/26/2017,Wednesday,s1,10,1234,c801,0,1.85,20,2.7,21.64,7/26/2017,7/29/2017,36,20,60,1,1,2
3405,7/26/2017,Wednesday,s1,10,134731,c803,0,0.541666,24,2.5,25.69,7/26/2017,7/29/2017,6.2,10,50,1,1,1
3406,7/26/2017,Wednesday,s1,50,25308,c760,1,1.4,10,2.4,6.5,7/26/2017,8/1/2017,22.118519,4,60,2,1,1
3407,7/26/2017,Wednesday,s1,50,28483,c654,0,0.625,16,2.8,21.6,7/26/2017,8/1/2017,9.55,2,48,2,1,1
3408,7/26/2017,Wednesday,s1,50,100906,c770,0,1.1,10,3.5,13.9,7/26/2017,8/1/2017,10,3,20,2,1,1
3409,7/26/2017,Wednesday,s1,50,109253,c771,11,5,1,1.5,0.56,7/26/2017,8/1/2017,14.5,2,40,2,1,1
3410,7/26/2017,Wednesday,s1,50,1050,c767,0,1.5,12,2.95,18.84,7/26/2017,8/1/2017,17.5,2,30,2,1,1
3411,7/26/2017,Wednesday,s1,50,1097,c762,0,0.5,10,3.95,18,7/26/2017,8/1/2017,2.7,3,45,2,1,1
3412,7/26/2017,Wednesday,s1,50,24629,c760,0,2.333333,6,2.4,3.66,7/26/2017,8/1/2017,15.5,2,50,2,1,1
3413,7/26/2017,Wednesday,s1,50,66521,c793,6,4.5,6,4.85,8.82,7/26/2017,8/1/2017,58.5,10,100,2,1,1
3414,7/26/2017,Wednesday,s1,50,53173,c896,0,3.333333,6,2.2,4.44,7/26/2017,8/1/2017,19.5,2,50,2,1,1
3415,7/26/2017,Wednesday,s1,50,58824,c793,6,7.666666,6,4.85,9.12,7/26/2017,8/1/2017,82,10,200,2,2,2
3416,7/26/2017,Wednesday,s1,50,100914,c770,0,2.666666,6,3.5,9.84,7/26/2017,8/1/2017,17,3,50,2,1,1
3417,7/26/2017,Wednesday,s1,50,127099,c760,1,0.833333,6,2.95,5.82,7/26/2017,8/1/2017,9.5,2,50,2,1,1
3418,7/26/2017,Wednesday,s1,50,118594,c785,4,3.666666,6,4.95,9.36,7/26/2017,8/1/2017,48.5,3,100,2,1,1
3419,7/26/2017,Wednesday,s1,50,143931,c893,0,0.916666,12,2.5,14.4,7/26/2017,8/1/2017,1.85,10,30,2,1,1
3420,7/26/2017,Wednesday,s1,50,106502,c761,0,0.5,6,2.5,5.04,7/26/2017,8/1/2017,3.05,0,1,2,1,1
3421,7/26/2017,Wednesday,s1,50,39422,c773,0,1.333333,6,2.5,7.08,7/26/2017,8/1/2017,7,2,60,2,1,1
3422,7/27/2017,Thursday,s1,30,62068,c781,0,4,4,5.95,8.25,7/27/2017,7/30/2017,25.5,2,30,1,3,3
3423,7/27/2017,Thursday,s1,30,62066,c781,0,3,4,5.95,8.25,7/27/2017,7/30/2017,18.5,2,30,1,3,3
3424,7/27/2017,Thursday,s1,30,90524,c785,0,7.333333,6,4.95,9.709,7/27/2017,7/30/2017,41,10,100,1,2,2
3425,7/27/2017,Thursday,s1,30,90552,c790,0,6.75,8,2.95,6.353,7/27/2017,7/30/2017,54.5,10,200,1,2,2
3426,7/27/2017,Thursday,s1,30,90551,c790,0,6.25,8,2.95,6.536,7/27/2017,7/30/2017,72,10,200,1,4,4
3427,7/27/2017,Thursday,s1,30,92714,c2052,0,1,4,6.1,11.1,7/27/2017,7/30/2017,4.6,3,50,1,1,1
3428,7/27/2017,Thursday,s1,30,90557,c2052,0,0.25,4,6.1,10.47,7/27/2017,7/30/2017,5.977084,2,50,1,2,2
3429,7/27/2017,Thursday,s1,30,136086,c791,0,4.833333,6,4.95,10.04,7/27/2017,7/30/2017,23,10,100,1,1,1
3430,7/27/2017,Thursday,s1,50,109253,c771,2,15,1,1.5,0.56,7/27/2017,8/3/2017,17.5,2,40,3,3,3
3431,7/27/2017,Thursday,s1,50,100922,c767,1,1.25,8,2.95,12.08,7/27/2017,8/3/2017,17,2,50,3,1,1
3432,7/27/2017,Thursday,s1,50,40918,c896,0,1.875,8,2.95,11.84,7/27/2017,8/3/2017,16.5,2,20,3,1,1
3433,7/27/2017,Thursday,s1,50,136078,c672,0,2,4,2.5,4.32,7/27/2017,8/3/2017,6.8,2,12,3,1,1
3434,7/27/2017,Thursday,s1,50,118594,c785,3,5.666666,6,4.95,9.36,7/27/2017,8/3/2017,52,3,100,3,1,4
3435,7/27/2017,Thursday,s1,50,126489,c672,1,2.25,4,2.5,3.76,7/27/2017,8/3/2017,10.2,3,20,3,1,1
3436,7/27/2017,Thursday,s1,50,100909,c770,1,2.666666,6,2.5,6.12,7/27/2017,8/3/2017,22,3,50,3,1,1
3437,7/27/2017,Thursday,s1,50,23819,c773,0,1.75,8,1.95,7.92,7/27/2017,8/3/2017,12.5,2,40,3,1,1
3438,7/27/2017,Thursday,s1,50,1153,c767,0,2,10,2.4,13.3,7/27/2017,8/3/2017,19,4,30,3,1,1
3439,7/27/2017,Thursday,s1,50,66521,c793,5,6.5,6,4.85,8.82,7/27/2017,8/3/2017,68.5,10,100,3,2,2
3440,7/28/2017,Friday,s1,30,127297,c790,0,6.625,8,2.95,6.56,7/28/2017,8/1/2017,63.5,10,200,1,3,3
3441,7/28/2017,Friday,s1,30,92714,c2052,1,1,4,6.1,11.1,7/28/2017,8/1/2017,6.369048,3,50,1,1,1
3442,7/28/2017,Friday,s1,30,90551,c790,4,6.25,8,2.95,6.536,7/28/2017,8/1/2017,84.5,10,200,1,2,4
3443,7/28/2017,Friday,s1,30,90524,c785,2,7.333333,6,4.95,9.709,7/28/2017,8/1/2017,50.5,10,100,1,1,4
3444,7/29/2017,Saturday,s1,30,127297,c790,3,6.625,8,2.95,6.56,7/29/2017,8/3/2017,84,10,200,2,3,3
3445,7/29/2017,Saturday,s1,40,24738,c646,0,0.833333,12,2.3,8.64,7/29/2017,8/3/2017,8.1,3,30,3,1,1
3446,7/29/2017,Saturday,s1,40,523,c644,0,0.642857,14,3.1,18.34,7/29/2017,8/3/2017,9,3,60,3,1,1
3447,7/29/2017,Saturday,s1,40,58210,c885,0,0.833333,6,1.5,2.98,7/29/2017,8/3/2017,41,60,400,3,16,10
3448,7/29/2017,Saturday,s1,40,609,c608,0,0,12,2.7,9.12,7/29/2017,8/3/2017,4.6,3,30,3,1,1
3449,7/29/2017,Saturday,s1,40,39365,c608,0,0.75,24,3.95,35.52,7/29/2017,8/3/2017,8.5,10,50,3,1,1
3450,7/29/2017,Saturday,s1,40,151961,c605,0,0,20,1.4,8.6,7/29/2017,8/3/2017,0,20,100,3,1,1
3451,7/29/2017,Saturday,s1,40,151962,c605,0,0,20,1.4,8.6,7/29/2017,8/3/2017,0,20,100,3,1,1
3452,7/29/2017,Saturday,s1,40,135900,c906,0,1,12,1.95,6.72,7/29/2017,8/3/2017,8.5,12,50,3,1,1
3453,7/29/2017,Saturday,s1,40,135905,c902,0,1.166666,24,1.5,12.48,7/29/2017,8/3/2017,16.7,12,100,3,1,1
3454,8/1/2017,Tuesday,s1,90,134158,c1037,0,1,5,9.9,15.13,8/1/2017,8/12/2017,2.3,4,10,7,1,1
3455,8/1/2017,Tuesday,s1,90,134134,c1037,0,1.4,5,14.99,25.16,8/1/2017,8/12/2017,4.5,3,6,7,1,1
3456,8/1/2017,Tuesday,s1,90,96196,c1037,0,0.8,5,14.9,35.15,8/1/2017,8/12/2017,1.8,3,6,7,1,1
3457,8/1/2017,Tuesday,s1,90,134183,c1037,0,0.4,5,12.9,23.21,8/1/2017,8/12/2017,2.9,3,6,7,1,1
3458,8/1/2017,Tuesday,s1,90,109093,c1037,0,2,1,14.9,5.42,8/1/2017,8/12/2017,0.4,2,6,7,1,1
3459,8/1/2017,Tuesday,s1,90,134136,c1037,0,1,5,12.9,21.02,8/1/2017,8/12/2017,2.4,3,6,7,1,1
3460,8/1/2017,Tuesday,s1,90,141359,c1037,0,4,1,29.9,15.04,8/1/2017,8/12/2017,4.1,1,2,7,2,2
3461,8/1/2017,Tuesday,s1,90,141368,c1037,0,2,1,29.9,12.55,8/1/2017,8/12/2017,0.7,2,6,7,1,1
3462,8/1/2017,Tuesday,s1,90,1632,c991,0,1,1,34.95,10.25,8/1/2017,8/12/2017,0.8,1,1,7,1,1
3463,8/4/2017,Friday,s1,50,58827,c786,3,3.833333,6,3.8,7.5,8/4/2017,8/10/2017,106,10,100,3,12,3
3464,8/4/2017,Friday,s1,50,100906,c770,0,2,10,3.5,13.9,8/4/2017,8/10/2017,20.5,3,20,3,1,1
3465,8/4/2017,Friday,s1,50,1098,c762,0,1.9,10,3.95,18,8/4/2017,8/10/2017,21.5,3,45,3,1,1
3466,8/4/2017,Friday,s1,50,53173,c896,0,2.166666,6,2.2,4.44,8/4/2017,8/10/2017,22,2,50,3,2,2
3467,8/4/2017,Friday,s1,50,100961,c762,0,0.1,10,3.75,14.9,8/4/2017,8/10/2017,8.1,2,30,3,1,1
3468,8/4/2017,Friday,s1,50,100929,c773,0,0.375,8,1.95,7.92,8/4/2017,8/10/2017,2.9,2,20,3,1,1
3469,8/4/2017,Friday,s1,50,23821,c773,0,1,8,1.95,7.92,8/4/2017,8/10/2017,9.3,2,20,3,1,1
3470,8/4/2017,Friday,s1,50,100914,c770,1,1.333333,6,3.5,9.84,8/4/2017,8/10/2017,16,3,50,3,1,1
3471,8/4/2017,Friday,s1,50,127105,c767,0,1.875,8,3.5,12.4,8/4/2017,8/10/2017,28.4,2,15,3,2,2
3472,8/4/2017,Friday,s1,50,126489,c672,0,1.5,4,2.5,3.76,8/4/2017,8/10/2017,6,3,20,3,1,1
3473,8/4/2017,Friday,s1,50,127282,c676,0,-0.071428,14,2,6.02,8/4/2017,8/10/2017,0.5,0,1,3,1,1
3474,8/4/2017,Friday,s1,50,136081,c672,0,1.25,4,2.5,4.32,8/4/2017,8/10/2017,6.5,2,12,3,1,1
3475,8/4/2017,Friday,s1,50,143914,c767,0,0,15,2.95,19.8,8/4/2017,8/10/2017,1.7,0,1,3,1,1
3476,8/4/2017,Friday,s1,50,136361,c672,0,1.333333,6,2.75,6.3,8/4/2017,8/10/2017,9.2,3,20,3,1,1
3477,8/4/2017,Friday,s1,30,136083,c791,5,0,6,4.95,10.038,8/4/2017,8/12/2017,94.5,10,100,2,13,1
3478,8/4/2017,Friday,s1,30,90524,c785,15,2.333333,6,4.95,9.709,8/4/2017,8/12/2017,184,10,100,2,15,10
3479,8/4/2017,Friday,s1,30,90551,c790,9,4.125,8,2.95,6.536,8/4/2017,8/12/2017,246,10,200,2,19,2
3480,8/4/2017,Friday,s1,30,62068,c781,3,3.25,4,5.95,8.25,8/4/2017,8/12/2017,72.5,2,30,2,8,2
3481,8/4/2017,Friday,s1,30,62066,c781,3,4,4,5.95,8.25,8/4/2017,8/12/2017,48.5,2,30,2,6,2
3482,8/4/2017,Friday,s1,30,127297,c790,11,1.125,8,2.95,6.56,8/4/2017,8/12/2017,230,10,200,2,18,2
3483,8/4/2017,Friday,s1,30,136085,c791,5,4,6,4.95,10.036,8/4/2017,8/12/2017,69.5,10,100,2,5,1
3484,8/4/2017,Friday,s1,30,136086,c791,5,3.833333,6,4.95,10.04,8/4/2017,8/12/2017,83,10,100,2,7,1
3485,8/5/2017,Saturday,s1,40,957,c885,0,3.166666,12,1.8,7.2,8/5/2017,8/10/2017,46,60,600,2,6,10
3486,8/5/2017,Saturday,s1,40,69006,c889,0,8.5,6,1.6,3.36,8/5/2017,8/10/2017,32.525925,60,200,2,7,7
3487,8/5/2017,Saturday,s1,40,115580,c636,0,0.25,12,1.8,10.74,8/5/2017,8/10/2017,4.3,4,20,2,1,1
3488,8/5/2017,Saturday,s1,40,115584,c636,0,0.333333,12,1.8,10.74,8/5/2017,8/10/2017,1.6,4,20,2,1,1
3489,8/5/2017,Saturday,s1,40,45011,c894,0,1.625,24,2.2,20.16,8/5/2017,8/10/2017,52,6,50,2,1,1
3490,8/5/2017,Saturday,s1,40,25810,c768,0,3.666666,6,1.2,2.86,8/5/2017,8/10/2017,23,12,72,2,2,2
3491,8/5/2017,Saturday,s1,40,695,c597,0,0.35,20,2.9,24.8,8/5/2017,8/10/2017,7.4,4,50,2,1,1
3492,8/5/2017,Saturday,s1,40,990,c904,0,0.041666,24,2.2,18.96,8/5/2017,8/10/2017,25,6,30,2,2,2
3493,8/5/2017,Saturday,s1,40,86651,c895,0,1.333333,6,3.9,11.58,8/5/2017,8/10/2017,15,2,12,2,2,2
3494,8/5/2017,Saturday,s1,40,14299,c605,0,0.533333,30,1.4,11.4,8/5/2017,8/10/2017,3.9,20,100,2,1,1
3495,8/5/2017,Saturday,s1,40,25748,c605,0,0.333333,6,3.5,7.68,8/5/2017,8/10/2017,5.6,3,70,2,2,2
3496,8/5/2017,Saturday,s1,40,1165,c768,0,1.5,6,2.8,7.26,8/5/2017,8/10/2017,20,6,60,2,3,3
3497,8/5/2017,Saturday,s1,40,1166,c768,0,1.583333,24,1.7,17.22,8/5/2017,8/10/2017,52,12,60,2,1,1
3498,8/5/2017,Saturday,s1,40,62366,c1847,0,0.083333,72,1.5,54,8/5/2017,8/10/2017,29.783333,20,60,2,1,1
3499,8/5/2017,Saturday,s1,40,29888,c601,0,0.541666,24,1.4,14.16,8/5/2017,8/10/2017,11.911111,10,30,2,1,1
3500,8/5/2017,Saturday,s1,40,126535,c900,0,1.5,12,2.8,13.8,8/5/2017,8/10/2017,7.8,12,50,2,1,1
3501,8/5/2017,Saturday,s1,40,25729,c888,0,9,6,2.2,4.01,8/5/2017,8/10/2017,16.19213,40,200,2,1,1
3502,8/5/2017,Saturday,s1,40,994,c900,0,0.666666,12,2.8,11.88,8/5/2017,8/10/2017,29,12,60,2,3,3
3503,8/5/2017,Saturday,s1,40,31406,c902,0,4.5,12,2.2,9.36,8/5/2017,8/10/2017,63,24,300,2,3,3
3504,8/5/2017,Saturday,s1,40,58210,c885,0,0.833333,6,1.5,2.98,8/5/2017,8/10/2017,47,60,400,2,17,17
3505,8/5/2017,Saturday,s1,40,982,c906,0,9,12,2.2,10.68,8/5/2017,8/10/2017,103,24,100,2,2,2
3506,8/5/2017,Saturday,s1,40,609,c608,0,0,12,2.7,9.12,8/5/2017,8/10/2017,2.2,3,30,2,1,1
3507,8/5/2017,Saturday,s1,40,945,c605,0,0.08,50,1.4,21.5,8/5/2017,8/10/2017,4.1,3,50,2,1,1
3508,8/5/2017,Saturday,s1,40,136398,c770,0,0.125,8,2.95,10.16,8/5/2017,8/10/2017,6.6,3,30,2,2,2
3509,8/5/2017,Saturday,s1,40,135849,c598,0,0.25,20,3.2,32.2,8/5/2017,8/10/2017,5.1,3,30,2,1,1
3510,8/5/2017,Saturday,s1,40,135900,c906,0,0.5,12,1.95,6.72,8/5/2017,8/10/2017,17,12,50,2,2,2
3511,8/5/2017,Saturday,s1,40,38973,c886,0,2,6,2.9,7.2,8/5/2017,8/10/2017,12,6,50,2,1,1
3512,8/5/2017,Saturday,s1,40,1012,c893,0,2.333333,6,3.1,8.22,8/5/2017,8/10/2017,18,12,40,2,3,3
3513,8/6/2017,Sunday,s1,50,1099,c762,0,1.3,10,3.95,24.2,8/6/2017,8/11/2017,12,3,45,2,1,1
3514,8/6/2017,Sunday,s1,50,58827,c786,5,1.5,6,3.8,7.5,8/6/2017,8/11/2017,94.5,10,100,2,11,4
3515,8/6/2017,Sunday,s1,50,106627,c896,0,1.25,8,2.9,9.6,8/6/2017,8/11/2017,6.013333,5,20,2,1,1
3516,8/6/2017,Sunday,s1,50,143929,c676,0,0,10,3.5,12.6,8/6/2017,8/11/2017,1.5,0,1,2,1,1
3517,8/6/2017,Sunday,s1,50,131354,c762,0,0.5,10,3.75,17.2,8/6/2017,8/11/2017,4,2,30,2,1,1
3518,8/6/2017,Sunday,s1,50,126489,c672,1,0,4,2.5,3.76,8/6/2017,8/11/2017,8.5,3,20,2,2,2
3519,8/6/2017,Sunday,s1,50,127099,c760,0,1.166666,6,2.95,5.82,8/6/2017,8/11/2017,8.8,2,50,2,1,1
3520,8/6/2017,Sunday,s1,50,127105,c767,2,0.625,8,3.5,12.4,8/6/2017,8/11/2017,21.1,2,15,2,1,1
3521,8/6/2017,Sunday,s1,50,118594,c785,3,0.833333,6,4.95,9.36,8/6/2017,8/11/2017,49,3,100,2,5,2
3522,8/6/2017,Sunday,s1,50,100914,c770,2,0.166666,6,3.5,9.84,8/6/2017,8/11/2017,15.5,3,50,2,1,1
3523,8/6/2017,Sunday,s1,50,100915,c770,0,0.166666,6,3.5,9.96,8/6/2017,8/11/2017,5.5,1,50,2,1,1
3524,8/6/2017,Sunday,s1,50,58824,c793,3,9.333333,6,4.85,9.12,8/6/2017,8/11/2017,98,10,200,2,6,3
3525,8/6/2017,Sunday,s1,50,53173,c896,2,0,6,2.2,4.44,8/6/2017,8/11/2017,19,2,50,2,2,2
3526,8/6/2017,Sunday,s1,50,66521,c793,4,6.333333,6,4.85,8.82,8/6/2017,8/11/2017,87,10,100,2,6,6
3527,8/7/2017,Monday,s1,10,1230,c803,0,0.25,28,1.9,22.46,8/7/2017,8/10/2017,14,10,50,1,1,1
3528,8/7/2017,Monday,s1,10,134731,c803,0,0.291666,24,2.5,25.69,8/7/2017,8/10/2017,11.5,10,50,1,1,1
3529,8/7/2017,Monday,s1,10,123956,c802,0,0.533333,30,1.5,12.24,8/7/2017,8/10/2017,16.8,10,40,1,1,1
3530,8/7/2017,Monday,s1,10,1233,c801,0,1.3,20,2.7,21.64,8/7/2017,8/10/2017,25,20,60,1,1,2
3531,8/7/2017,Monday,s1,10,1234,c801,0,1.8,20,2.7,21.64,8/7/2017,8/10/2017,36,20,60,1,1,2
3532,8/7/2017,Monday,s1,10,1179,c803,0,0.166666,24,1.9,19.76,8/7/2017,8/10/2017,12.8,10,40,1,1,1
3533,8/7/2017,Monday,s1,10,100059,c801,0,0.48,25,2.3,24.2,8/7/2017,8/10/2017,6.4,10,30,1,1,1
3534,8/7/2017,Monday,s1,10,111214,c802,0,0,20,2.6,18.73,8/7/2017,8/10/2017,7,5,50,1,1,2
3535,8/7/2017,Monday,s1,50,66520,c786,0,2.833333,6,3.8,7.5,8/7/2017,8/12/2017,24,10,100,3,3,3
3536,8/7/2017,Monday,s1,50,83294,c785,0,6.333333,6,4.95,8.1,8/7/2017,8/12/2017,40.441667,3,100,3,1,7
3537,8/7/2017,Monday,s1,50,82299,c785,0,6.833333,6,4.95,8.94,8/7/2017,8/12/2017,95,3,100,3,9,5
3538,8/7/2017,Monday,s1,50,24629,c760,0,2.166666,6,2.4,3.66,8/7/2017,8/12/2017,16.4,2,50,3,1,1
3539,8/7/2017,Monday,s1,50,1050,c767,0,2.333333,12,2.95,18.84,8/7/2017,8/12/2017,31.5,2,30,3,1,1
3540,8/7/2017,Monday,s1,50,66521,c793,6,8.666666,6,4.85,8.82,8/7/2017,8/12/2017,86.5,10,100,3,2,4
3541,8/7/2017,Monday,s1,50,86382,c794,0,2.166666,6,4.95,11.46,8/7/2017,8/12/2017,7.5,10,100,3,1,1
3542,8/7/2017,Monday,s1,50,100961,c762,1,0.1,10,3.75,14.9,8/7/2017,8/12/2017,12.3,2,30,3,1,1
3543,8/7/2017,Monday,s1,50,58824,c793,3,11.166666,6,4.85,9.12,8/7/2017,8/12/2017,126,10,200,3,9,5
3544,8/7/2017,Monday,s1,50,1153,c767,0,2,10,2.4,13.3,8/7/2017,8/12/2017,20,4,30,3,1,1
3545,8/7/2017,Monday,s1,50,100915,c770,1,0.166666,6,3.5,9.96,8/7/2017,8/12/2017,9,1,50,3,1,1
3546,8/7/2017,Monday,s1,50,23819,c773,0,0.625,8,1.95,7.92,8/7/2017,8/12/2017,9,2,40,3,1,1
3547,8/7/2017,Monday,s1,50,118594,c785,2,3.166666,6,4.95,9.36,8/7/2017,8/12/2017,58.5,3,100,3,5,2
3548,8/7/2017,Monday,s1,50,127110,c760,0,1,6,2.95,6.24,8/7/2017,8/12/2017,20.5,2,50,3,3,3
3549,8/7/2017,Monday,s1,50,127099,c760,1,1,6,2.95,5.82,8/7/2017,8/12/2017,11.5,2,50,3,1,1
3550,8/7/2017,Monday,s1,50,136343,c760,0,0.3,10,4.5,23.2,8/7/2017,8/12/2017,4.95,0,1,3,1,1
3551,8/7/2017,Monday,s1,50,136081,c672,1,0.75,4,2.5,4.32,8/7/2017,8/12/2017,7.5,2,12,3,1,1
3552,8/8/2017,Tuesday,s1,30,62066,c781,0,0.75,4,5.95,8.25,8/8/2017,8/12/2017,39.5,2,30,1,8,8
3553,8/8/2017,Tuesday,s1,30,62068,c781,0,0.25,4,5.95,8.25,8/8/2017,8/12/2017,49.5,2,30,1,8,8
3554,8/8/2017,Tuesday,s1,30,90551,c790,0,4.75,8,2.95,6.536,8/8/2017,8/12/2017,164,10,200,1,17,8
3555,8/8/2017,Tuesday,s1,30,90552,c790,0,5.625,8,2.95,6.353,8/8/2017,8/12/2017,133,10,200,1,13,5
3556,8/8/2017,Tuesday,s1,30,90524,c785,0,15.5,6,4.95,9.709,8/8/2017,8/12/2017,132,10,100,1,9,3
3557,8/8/2017,Tuesday,s1,30,136083,c791,0,0,6,4.95,10.038,8/8/2017,8/12/2017,61.5,10,100,1,12,6
3558,8/8/2017,Tuesday,s1,30,113116,c785,0,2.166666,6,4.95,9.455,8/8/2017,8/12/2017,76.5,10,100,1,13,6
3559,8/8/2017,Tuesday,s1,30,92714,c2052,0,3.5,4,6.1,11.1,8/8/2017,8/12/2017,11.677778,3,50,1,1,1
3560,8/8/2017,Tuesday,s1,30,90556,c2052,0,1.25,4,6.1,11.095,8/8/2017,8/12/2017,28.5,3,50,1,7,4
3561,8/8/2017,Tuesday,s1,30,142175,c781,0,0.5,4,5.95,8.25,8/8/2017,8/12/2017,1.7,1,10,1,1,1
3562,8/8/2017,Tuesday,s1,30,142174,c781,0,0.75,4,5.95,8.253,8/8/2017,8/12/2017,2.15,1,10,1,1,1
3563,8/8/2017,Tuesday,s1,30,136086,c791,0,1.333333,6,4.95,10.04,8/8/2017,8/12/2017,50,10,100,1,9,6
3564,8/8/2017,Tuesday,s1,30,136085,c791,0,3.333333,6,4.95,10.04,8/8/2017,8/12/2017,40.5,10,100,1,6,4
3565,8/8/2017,Tuesday,s1,30,127297,c790,0,6.625,8,2.95,6.56,8/8/2017,8/12/2017,152,10,200,1,14,5
3566,8/8/2017,Tuesday,s1,30,136383,c785,0,0.666666,6,4.95,9.455,8/8/2017,8/12/2017,54.5,10,100,1,11,5
3567,8/8/2017,Tuesday,s1,40,44836,c900,0,0.75,24,2.8,27.6,8/8/2017,8/14/2017,28.9,6,30,2,1,1
3568,8/8/2017,Tuesday,s1,40,957,c885,0,0.333333,12,1.8,7.2,8/8/2017,8/14/2017,143,60,600,2,7,7
3569,8/8/2017,Tuesday,s1,40,1008,c893,0,9.166666,12,2.2,9.36,8/8/2017,8/14/2017,103,24,100,2,2,6
3570,8/8/2017,Tuesday,s1,40,102595,c895,0,1.625,8,2.95,7.6,8/8/2017,8/14/2017,16.5,2,50,2,1,1
3571,8/8/2017,Tuesday,s1,40,102596,c906,0,4,6,2.6,4.14,8/8/2017,8/14/2017,31,2,50,2,2,2
3572,8/8/2017,Tuesday,s1,40,6331,c894,0,7.166666,6,3.9,12.48,8/8/2017,8/14/2017,32,12,100,2,1,1
3573,8/8/2017,Tuesday,s1,40,69006,c889,0,11.5,6,1.6,3.36,8/8/2017,8/14/2017,39.842592,60,200,2,6,10
3574,8/8/2017,Tuesday,s1,40,523,c644,0,1.285714,14,3.1,18.34,8/8/2017,8/14/2017,17,3,60,2,1,2
3575,8/8/2017,Tuesday,s1,40,697,c1843,0,1.366666,30,1.5,18.9,8/8/2017,8/14/2017,60,5,100,2,1,3
3576,8/8/2017,Tuesday,s1,40,121511,c607,0,0.15,20,2.9,24.2,8/8/2017,8/14/2017,1.2,3,40,2,1,1
3577,8/8/2017,Tuesday,s1,40,39450,c901,0,1.833333,12,2.2,9.36,8/8/2017,8/14/2017,49,12,100,2,4,4
3578,8/8/2017,Tuesday,s1,40,982,c906,0,8.166666,12,2.2,10.68,8/8/2017,8/14/2017,184,24,100,2,9,10
3579,8/8/2017,Tuesday,s1,40,58210,c885,0,17.833333,6,1.5,2.98,8/8/2017,8/14/2017,103,60,400,2,10,10
3580,8/8/2017,Tuesday,s1,40,31406,c902,0,5.083333,12,2.2,9.36,8/8/2017,8/14/2017,105,24,300,2,6,20
